kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
recall+journal,32,8,500,37.6,30.4,28.8,22,28,38,56.6,18.8,609,+8.3,13.4,471.4,10.4
recall+journal,32,8,525,44.4,37.4,33.0,19,24,33,51.2,22.2,799,+6.9,13.0,541.1,10.2
recall+journal,32,8,550,42.2,35.8,31.2,19,25,34,58.0,38.6,853,+5.4,10.7,510.4,9.2
recall+journal,32,8,575,34.2,26.0,21.0,20,26,35,64.0,34.4,839,-1.6,11.6,372.0,11.2
recall+journal,32,8,599,48.2,41.2,33.4,17,22,29,56.6,31.6,903,+5.4,15.5,569.4,9.3
told,32,1,25,0.0,0.0,0.0,0,0,0,95.6,44.0,879,-1.3,19.6,14.3,13.6
told,32,1,50,17.0,12.2,10.2,24,33,40,78.0,18.0,581,+0.7,34.4,206.8,13.8
told,32,1,75,52.6,45.6,36.4,20,25,34,50.2,25.4,736,+3.5,20.9,608.9,9.3
told,32,1,100,54.8,49.0,40.2,17,21,27,50.6,28.0,845,+9.5,23.9,667.1,8.0
told,32,1,125,51.8,47.8,41.4,20,25,33,45.2,25.2,762,+11.1,9.2,657.8,8.4
told,32,1,150,51.8,42.0,40.2,20,25,35,47.0,29.8,881,+23.9,2.2,636.2,8.0
told,32,1,175,47.8,37.6,32.8,21,26,37,54.2,32.8,1082,+16.5,0.2,536.7,8.7
told,32,1,200,48.4,41.2,37.0,19,24,33,50.8,32.4,876,+9.0,8.9,590.0,8.7
told,32,1,225,43.2,35.4,32.8,20,23,33,55.4,27.0,750,+11.2,3.6,536.1,10.1
told,32,1,250,62.6,57.6,51.0,17,21,28,39.0,25.0,851,+11.5,2.3,803.2,6.4
told,32,1,275,74.0,70.0,60.8,17,20,26,33.2,23.6,965,+13.7,1.1,950.1,4.8
told,32,1,300,49.2,45.2,40.4,18,21,30,50.6,37.4,899,+16.4,2.3,644.5,7.7
told,32,1,325,60.4,57.4,54.0,18,22,28,35.8,23.0,583,+12.7,0.6,830.8,6.6
told,32,1,350,62.4,50.8,48.4,19,25,36,38.8,26.2,995,+19.6,3.1,744.8,6.8
told,32,1,375,69.6,62.0,50.8,17,20,25,41.0,33.2,976,+10.5,1.1,821.3,6.4
told,32,1,400,56.4,49.0,45.4,17,21,28,44.6,29.2,571,+11.2,1.3,735.1,8.0
told,32,1,425,55.2,50.8,44.4,21,25,33,44.4,23.2,719,+7.2,0.1,697.5,8.1
told,32,1,450,54.8,50.8,44.0,18,22,29,45.0,27.6,711,+8.3,0.2,698.7,8.0
told,32,1,475,59.0,53.6,51.2,17,20,28,41.4,25.0,510,+13.4,0.1,808.6,6.8
told,32,1,500,67.2,60.6,49.4,16,19,25,41.8,27.2,794,+8.5,0.2,814.8,7.0
told,32,1,525,70.2,66.4,63.4,16,20,27,27.2,17.4,581,+15.3,0.2,972.1,5.3
told,32,1,550,49.6,43.6,38.6,16,21,27,52.2,37.6,673,+6.2,0.0,627.8,8.5
told,32,1,575,55.4,46.6,39.6,17,20,28,49.4,32.0,1115,+9.1,0.6,651.0,8.6
told,32,1,599,71.0,63.6,55.0,16,20,27,36.8,20.0,722,+10.3,0.9,881.8,6.4
told,32,2,25,0.6,0.0,0.0,0,0,0,92.0,14.4,909,-2.1,50.6,32.9,13.8
told,32,2,50,1.8,1.6,1.4,40,53,80,90.8,40.0,608,-2.6,23.4,50.4,12.7
told,32,2,75,21.8,17.4,16.8,21,27,37,75.6,39.4,631,+1.9,33.2,287.2,11.5
told,32,2,100,35.0,27.4,23.6,24,30,40,63.2,19.6,755,+2.2,27.1,394.8,10.6
told,32,2,125,38.6,35.8,32.4,20,23,33,58.8,28.6,518,+7.9,25.1,515.7,9.6
told,32,2,150,58.4,48.2,44.0,20,24,32,46.0,25.2,602,+11.1,19.5,704.0,7.5
told,32,2,175,56.6,48.6,41.2,24,31,43,38.2,18.4,2345,+7.4,20.0,571.8,8.4
told,32,2,200,52.8,45.0,40.4,20,26,36,46.6,22.0,743,+8.3,18.4,642.9,8.3
told,32,2,225,42.6,36.4,30.8,21,26,36,54.2,24.4,806,+6.5,15.1,503.8,10.1
told,32,2,250,60.2,54.2,48.2,18,21,31,41.2,17.6,635,+13.1,3.8,764.2,7.8
told,32,2,275,60.0,55.2,49.8,18,21,29,40.4,21.8,739,+11.2,2.3,781.5,7.2
told,32,2,300,56.8,51.2,39.4,19,24,32,49.0,32.0,1429,+6.7,0.2,636.3,7.2
told,32,2,325,54.0,50.8,42.4,17,20,28,47.4,33.8,1003,+14.1,2.4,688.9,7.9
told,32,2,350,57.6,54.2,48.8,18,22,30,39.4,24.0,798,+11.5,1.0,765.5,7.2
told,32,2,375,59.2,54.8,52.6,18,21,28,36.6,24.6,706,+16.0,1.5,805.0,7.0
told,32,2,400,55.2,51.4,47.6,19,23,31,41.8,24.4,964,+17.9,4.0,732.6,7.0
told,32,2,425,54.4,47.0,41.4,16,19,24,46.6,30.2,881,+12.3,4.0,678.7,8.5
told,32,2,450,67.6,62.2,55.8,17,20,27,34.2,21.2,731,+13.3,0.9,876.8,6.2
told,32,2,475,55.6,51.2,45.6,18,22,28,43.6,23.4,906,+9.0,0.4,714.7,8.0
told,32,2,500,53.8,47.6,42.6,19,23,31,46.4,24.2,875,+10.9,2.8,676.0,8.3
told,32,2,525,59.6,54.8,50.2,18,21,27,40.0,22.0,758,+14.1,1.0,786.0,7.0
told,32,2,550,47.6,40.8,38.0,17,21,28,54.2,39.4,819,+9.7,2.0,611.7,7.7
told,32,2,575,56.8,52.0,43.6,18,21,27,46.0,27.4,831,+10.1,0.1,708.6,7.9
told,32,2,599,60.6,52.6,44.2,16,20,28,45.8,28.0,838,+11.9,1.3,727.9,7.7
told,32,3,25,0.2,0.0,0.0,0,0,0,91.0,22.8,792,-1.7,39.4,30.7,14.9
told,32,3,50,2.0,1.4,1.0,37,71,79,91.2,43.0,560,-0.2,14.2,66.1,13.8
told,32,3,75,6.6,5.8,5.4,52,61,86,79.6,23.8,1095,+1.2,3.0,86.0,13.5
told,32,3,100,17.8,13.6,13.0,47,63,85,70.8,12.2,985,+8.3,0.3,189.6,12.2
told,32,3,125,10.0,7.0,6.6,46,58,71,80.6,31.8,1257,+7.1,0.1,107.6,13.5
told,32,3,150,12.0,10.2,9.2,49,58,75,69.4,15.8,579,+4.6,0.6,176.0,13.2
told,32,3,175,5.4,4.2,2.6,43,56,75,89.4,38.8,977,+2.3,1.7,65.9,13.2
told,32,3,200,36.0,33.0,29.6,20,25,36,61.4,29.6,609,+8.8,1.5,483.5,9.4
told,32,3,225,48.6,39.6,34.6,21,25,32,51.2,29.4,853,+11.8,3.4,565.3,9.3
told,32,3,250,54.0,44.6,33.2,20,26,37,53.0,25.0,1222,+5.0,4.9,554.5,8.4
told,32,3,275,48.0,43.8,40.0,20,25,34,49.2,20.8,670,+13.0,2.1,626.8,8.9
told,32,3,300,63.6,57.0,50.4,18,22,31,41.2,25.6,858,+14.3,2.8,797.8,7.0
told,32,3,325,56.4,49.6,47.4,18,23,31,44.2,25.6,722,+13.7,2.0,737.1,7.5
told,32,3,350,46.0,42.8,40.6,19,25,34,47.0,11.6,548,+6.7,0.4,632.2,9.1
told,32,3,375,52.2,48.6,43.8,17,20,27,47.4,28.6,755,+11.6,2.9,698.5,7.8
told,32,3,400,55.0,48.0,37.0,16,20,29,56.4,34.4,867,+6.1,1.2,635.3,7.7
told,32,3,425,53.2,49.0,45.0,19,23,31,46.8,23.8,743,+12.1,1.7,700.3,7.8
told,32,3,450,64.2,57.6,53.2,18,22,27,35.6,14.0,671,+14.0,0.2,831.6,7.0
told,32,3,475,64.8,58.6,49.6,16,20,28,37.8,20.4,606,+13.8,1.1,812.5,7.2
told,32,3,500,65.0,62.2,56.2,18,21,28,34.6,17.4,588,+15.0,0.3,876.6,6.4
told,32,3,525,59.8,50.6,46.6,17,21,29,46.0,26.4,681,+15.9,0.1,748.5,7.1
told,32,3,550,52.8,46.0,42.8,18,22,27,50.8,36.2,841,+12.7,0.7,670.1,7.8
told,32,3,575,50.4,46.0,34.8,16,20,28,57.6,36.4,950,+4.9,2.6,593.3,9.1
told,32,3,599,57.0,52.0,49.2,17,20,27,45.8,32.4,791,+12.1,1.4,766.2,6.9
told,32,4,25,0.0,0.0,0.0,0,0,0,92.2,15.0,756,-2.8,58.7,26.0,14.1
told,32,4,50,0.0,0.0,0.0,0,0,0,81.6,2.6,583,-2.7,28.1,54.7,13.4
told,32,4,75,0.0,0.0,0.0,0,0,0,84.6,2.8,397,-1.8,30.2,66.0,15.1
told,32,4,100,0.0,0.0,0.0,0,0,0,83.4,6.8,584,+19.9,24.6,81.3,13.4
told,32,4,125,14.4,12.0,11.6,29,41,59,72.6,17.4,376,+4.7,21.4,217.4,13.5
told,32,4,150,38.4,31.8,25.8,17,22,30,66.6,45.4,797,+3.4,18.3,451.0,10.4
told,32,4,175,56.0,46.6,37.2,17,21,29,56.8,35.4,968,+2.4,17.7,622.7,7.4
told,32,4,200,52.2,40.2,36.2,24,30,36,52.0,37.8,1256,+9.6,18.4,560.7,7.8
told,32,4,225,57.8,53.0,48.2,21,29,38,35.6,11.2,824,+12.2,20.1,728.1,8.0
told,32,4,250,57.2,51.2,45.6,23,30,38,40.8,20.6,806,+9.2,14.4,697.4,7.6
told,32,4,275,56.8,44.6,40.0,17,21,28,50.2,35.4,1118,+10.5,13.2,644.3,7.6
told,32,4,300,43.6,41.2,39.0,21,27,40,48.0,15.2,730,+5.6,23.1,589.5,9.1
told,32,4,325,64.0,61.6,56.8,18,23,31,32.8,16.0,723,+17.8,18.1,871.9,7.0
told,32,4,350,64.0,60.0,56.6,19,24,33,31.8,15.2,764,+12.3,18.7,851.4,7.0
told,32,4,375,71.8,68.2,62.6,19,23,30,24.8,10.4,739,+14.3,19.8,955.7,6.0
told,32,4,400,65.0,59.6,50.2,19,23,32,36.6,20.8,857,+8.2,16.6,794.9,6.6
told,32,4,425,61.8,55.0,50.4,16,21,28,38.2,23.0,935,+15.5,20.1,785.4,7.4
told,32,4,450,60.0,55.6,48.8,16,19,27,45.2,30.4,777,+8.0,16.8,781.7,6.6
told,32,4,475,68.0,61.6,56.4,18,22,27,35.6,19.6,749,+13.8,12.6,879.5,5.6
told,32,4,500,73.4,68.0,59.6,16,20,27,33.2,22.6,929,+10.4,11.5,929.2,5.0
told,32,4,525,65.2,62.8,60.2,17,21,29,31.0,13.2,676,+14.1,12.2,916.1,6.1
told,32,4,550,58.2,53.4,48.4,17,20,28,43.0,17.0,668,+6.3,10.2,770.7,7.3
told,32,4,575,67.6,61.0,54.4,18,24,36,36.2,20.8,996,+7.5,13.9,833.5,6.2
told,32,4,599,59.4,54.8,52.4,20,25,33,37.2,21.8,569,+11.5,18.5,801.8,6.5
told,32,5,25,0.4,0.0,0.0,0,0,0,89.2,11.8,830,-1.4,35.0,39.2,14.2
told,32,5,50,3.4,2.4,2.0,45,76,85,86.6,9.4,674,-0.5,18.1,76.6,14.4
told,32,5,75,6.8,5.6,4.2,55,63,77,78.4,19.4,1434,+0.8,21.0,63.5,13.8
told,32,5,100,9.4,8.2,6.6,49,60,72,74.4,12.8,678,+0.3,27.3,127.4,13.1
told,32,5,125,6.6,5.6,5.4,54,66,83,82.0,26.6,1107,+1.3,14.0,74.2,14.4
told,32,5,150,7.4,6.8,6.4,61,69,85,78.8,12.0,837,+1.3,16.2,107.4,13.7
told,32,5,175,11.0,8.6,7.6,50,60,72,73.8,9.6,824,+3.1,0.5,148.4,12.9
told,32,5,200,12.4,11.2,10.0,42,55,87,73.0,10.8,737,+3.5,2.2,171.8,13.2
told,32,5,225,7.2,6.6,5.8,43,70,81,81.2,21.8,743,-0.7,0.4,117.0,13.4
told,32,5,250,5.0,4.8,3.4,62,73,84,83.8,9.8,860,-0.4,0.6,72.3,14.3
told,32,5,275,10.2,9.0,8.2,49,59,69,72.8,11.0,781,+1.8,4.1,147.6,14.1
told,32,5,300,5.4,5.0,5.0,54,65,79,84.8,19.4,1154,+1.0,1.5,68.7,14.2
told,32,5,325,8.6,8.0,8.0,51,64,82,79.2,24.8,679,+1.4,1.4,128.9,12.8
told,32,5,350,6.4,5.8,5.0,55,73,93,84.6,28.0,1114,+1.2,0.1,67.2,13.5
told,32,5,375,8.2,7.8,7.2,52,63,73,80.0,6.8,822,+0.9,1.4,119.7,14.3
told,32,5,400,1.8,1.6,1.6,48,73,86,95.8,73.8,1031,-0.2,0.0,17.4,13.6
told,32,5,425,8.0,7.0,6.8,44,54,75,79.4,9.4,765,+1.5,0.4,114.2,14.4
told,32,5,450,5.8,5.6,5.4,46,61,81,85.2,16.2,933,+1.1,0.1,87.2,14.1
told,32,5,475,8.2,7.0,7.0,47,53,67,80.6,5.8,759,+1.8,0.1,120.6,14.6
told,32,5,500,13.8,13.0,12.4,44,53,66,68.8,8.2,408,+3.6,0.6,212.8,13.6
told,32,5,525,7.6,6.6,6.4,45,52,69,83.2,19.0,734,+2.5,0.1,107.8,14.1
told,32,5,550,17.4,16.8,16.6,46,55,73,64.4,8.4,439,+6.1,0.2,255.3,13.2
told,32,5,575,7.0,6.4,6.0,49,59,71,81.2,12.6,625,+2.1,0.3,110.8,14.6
told,32,5,599,16.6,11.8,11.6,46,57,70,72.8,17.4,825,+11.9,1.1,192.3,12.7
told,32,6,25,1.6,0.8,0.8,65,73,100,88.8,14.2,815,-2.1,37.7,44.3,13.7
told,32,6,50,14.6,13.8,13.6,30,35,52,77.6,23.2,885,+3.1,24.2,196.8,13.0
told,32,6,75,35.6,31.6,27.4,19,23,29,64.4,32.6,1077,+3.6,27.2,442.5,10.2
told,32,6,100,41.6,37.8,35.8,22,27,36,50.8,30.6,733,+14.1,23.4,557.6,9.2
told,32,6,125,60.0,50.6,45.8,18,22,31,43.0,22.4,614,+9.4,8.6,739.5,7.8
told,32,6,150,61.4,55.0,48.8,19,23,32,41.0,17.2,522,+11.7,5.4,783.5,7.5
told,32,6,175,51.8,47.4,42.2,18,23,35,48.4,28.6,693,+5.6,8.0,671.3,8.0
told,32,6,200,61.6,52.2,47.4,17,22,31,42.2,20.8,681,+18.3,4.1,762.5,7.1
told,32,6,225,48.0,45.4,42.0,17,22,31,51.8,26.6,613,+8.4,6.9,659.8,8.6
told,32,6,250,51.8,49.0,44.6,19,23,30,45.6,17.4,549,+10.0,7.4,701.8,7.6
told,32,6,275,53.6,50.6,46.0,19,24,31,45.2,22.4,616,+7.8,5.6,715.2,7.7
told,32,6,300,47.6,42.2,37.8,17,24,34,55.6,29.8,730,+10.2,5.4,611.4,8.2
told,32,6,325,45.8,38.0,35.2,19,23,30,55.0,33.4,807,+7.3,8.8,565.8,9.3
told,32,6,350,48.6,44.0,41.8,20,24,31,48.2,29.6,720,+10.2,2.6,647.0,7.5
told,32,6,375,45.6,41.8,37.8,19,24,33,50.8,27.2,763,+10.4,8.1,604.1,8.0
told,32,6,400,42.6,38.4,34.6,17,20,28,57.4,41.2,719,+9.4,5.2,567.0,8.8
told,32,6,425,63.2,57.2,48.2,16,19,25,42.2,28.6,649,+10.4,2.3,797.0,6.8
told,32,6,450,39.4,34.6,30.4,17,21,28,62.2,45.0,801,+2.8,11.3,499.9,8.9
told,32,6,475,46.4,41.4,36.8,19,23,28,53.2,34.4,818,+8.9,3.7,595.8,8.2
told,32,6,500,54.0,47.8,39.0,20,24,31,46.4,26.4,691,+6.3,4.9,649.4,8.9
told,32,6,525,64.6,56.4,53.4,18,21,28,38.6,23.8,680,+13.9,1.7,835.5,6.0
told,32,6,550,53.4,44.6,40.4,19,24,32,46.6,26.6,726,+11.5,2.4,652.6,8.5
told,32,6,575,57.0,53.0,50.4,18,22,29,42.0,27.4,579,+12.8,6.5,782.6,6.8
told,32,6,599,48.6,40.8,37.6,19,23,31,51.8,29.0,750,+11.1,3.2,604.7,8.4
told,32,7,25,1.4,1.0,0.6,34,54,60,90.4,23.2,657,-1.4,40.4,51.5,14.2
told,32,7,50,3.0,2.4,2.0,43,53,95,88.8,41.0,604,-0.2,25.9,82.0,13.5
told,32,7,75,31.0,28.8,26.8,23,28,37,59.8,26.2,517,+10.3,20.4,437.1,10.6
told,32,7,100,44.6,38.2,30.4,20,24,32,56.0,31.6,872,+8.2,24.6,513.1,9.4
told,32,7,125,53.0,49.0,43.8,20,25,31,45.4,24.4,836,+12.0,16.5,682.0,7.9
told,32,7,150,47.4,43.0,41.4,21,26,35,46.0,20.4,529,+19.9,15.9,650.3,8.8
told,32,7,175,52.6,48.0,46.0,21,25,32,43.8,23.6,642,+23.2,14.0,712.7,7.3
told,32,7,200,41.4,38.4,35.8,19,22,29,57.4,47.0,741,+12.7,3.0,566.9,8.6
told,32,7,225,49.6,47.0,43.0,19,23,30,45.8,27.0,673,+12.1,2.4,672.9,8.8
told,32,7,250,38.2,30.2,25.4,20,25,35,57.4,28.6,716,+4.4,3.4,439.4,11.8
told,32,7,275,58.0,54.2,48.8,21,24,30,36.6,17.2,662,+17.8,1.2,761.9,7.5
told,32,7,300,51.8,47.8,44.4,20,23,29,44.2,23.4,633,+16.7,6.5,698.9,8.5
told,32,7,325,47.6,45.2,42.2,19,22,29,48.8,33.0,735,+13.4,1.9,654.8,7.8
told,32,7,350,56.4,53.0,47.2,19,22,28,42.0,28.0,747,+19.0,1.8,745.3,7.3
told,32,7,375,50.2,45.6,41.8,18,22,28,46.8,32.2,688,+12.8,6.3,665.5,7.9
told,32,7,400,48.0,45.8,41.8,18,21,30,48.0,33.6,702,+15.4,1.8,658.2,8.5
told,32,7,425,41.8,38.8,36.4,19,23,30,51.2,26.8,666,+16.2,4.3,576.1,9.2
told,32,7,450,51.0,47.0,39.8,18,21,27,44.2,27.8,929,+13.7,1.1,645.4,8.4
told,32,7,475,60.4,55.6,51.0,17,20,29,38.6,26.4,676,+13.7,1.0,807.7,6.8
told,32,7,500,54.0,51.6,47.4,18,22,28,42.8,24.8,791,+16.9,1.1,738.6,7.4
told,32,7,525,55.8,49.0,44.4,18,22,29,46.6,28.4,897,+12.9,2.7,695.4,7.6
told,32,7,550,56.8,46.8,40.2,17,20,26,50.4,35.4,962,+7.2,3.7,659.0,7.6
told,32,7,575,43.4,35.6,31.2,17,20,26,61.4,50.4,973,+9.7,2.1,521.6,8.9
told,32,7,599,60.4,55.2,47.6,18,23,29,44.0,28.2,722,+11.0,7.4,760.4,7.7
told,32,8,25,1.2,0.8,0.4,42,55,55,95.2,55.2,608,-2.2,23.2,49.5,13.3
told,32,8,50,6.8,6.2,5.4,30,39,48,82.4,28.2,649,+0.2,3.8,131.9,13.0
told,32,8,75,21.0,13.6,6.4,20,28,37,81.2,37.4,929,-3.6,6.5,169.8,12.4
told,32,8,100,29.4,25.6,23.0,20,26,37,64.2,13.6,728,+3.5,15.4,379.2,11.2
told,32,8,125,52.8,48.2,40.8,18,23,29,49.0,17.8,814,+9.4,15.5,656.1,9.0
told,32,8,150,54.6,49.6,42.8,19,24,32,43.6,18.8,841,+10.8,12.8,672.1,8.2
told,32,8,175,57.8,52.4,48.6,20,24,36,34.4,8.4,715,+15.8,13.5,745.5,8.2
told,32,8,200,45.2,40.6,37.8,19,23,35,48.4,16.2,784,+11.6,10.6,595.7,8.8
told,32,8,225,59.0,51.8,46.8,20,25,34,40.6,19.8,853,+14.4,12.3,725.7,8.1
told,32,8,250,44.4,40.2,38.0,19,23,32,48.6,21.8,828,+10.0,11.9,585.0,9.2
told,32,8,275,42.0,36.2,32.4,19,24,34,54.0,26.2,771,+8.7,14.5,534.5,10.2
told,32,8,300,59.2,53.8,48.8,20,24,32,36.6,15.6,655,+12.2,7.5,764.1,7.4
told,32,8,325,51.2,40.2,32.2,18,22,30,53.0,30.4,677,+5.8,4.5,567.3,9.2
told,32,8,350,43.0,36.6,33.0,17,22,31,55.8,35.6,712,+7.7,5.3,539.8,9.7
told,32,8,375,50.4,42.4,37.4,18,24,31,45.4,24.0,681,+10.0,6.1,612.2,9.5
told,32,8,400,48.2,44.2,42.2,23,28,37,48.8,27.6,990,+19.0,5.4,627.3,8.2
told,32,8,425,47.0,42.8,40.6,20,24,33,47.4,20.2,519,+13.2,5.2,641.4,9.4
told,32,8,450,54.8,51.4,45.8,18,22,31,39.2,16.2,643,+13.6,3.7,736.1,8.8
told,32,8,475,59.8,54.4,52.2,18,22,31,37.6,15.8,793,+15.0,2.0,796.9,7.1
told,32,8,500,60.2,56.6,53.8,19,24,35,38.2,13.0,785,+9.6,7.5,806.8,6.8
told,32,8,525,49.6,42.2,38.6,19,25,33,51.6,29.2,777,+14.3,8.8,621.0,8.4
told,32,8,550,57.2,51.0,47.0,19,24,34,44.2,24.6,1073,+11.2,4.0,715.8,7.3
told,32,8,575,55.0,48.8,44.0,19,23,31,45.6,24.6,844,+14.1,8.3,697.9,8.1
told,32,8,599,51.4,47.6,43.0,20,24,32,42.6,19.8,918,+14.9,8.0,671.8,7.8
told+journal,32,1,25,0.8,0.2,0.2,56,56,56,89.4,39.8,561,-4.7,42.0,56.7,12.9
told+journal,32,1,50,7.8,5.8,4.0,29,40,66,86.4,25.8,591,-0.1,43.9,103.1,13.4
told+journal,32,1,75,22.2,17.8,14.6,24,31,42,77.0,37.8,817,+2.6,32.5,257.7,11.2
told+journal,32,1,100,18.0,14.6,13.2,24,31,40,78.0,42.0,823,+6.7,16.2,236.2,10.7
told+journal,32,1,125,33.6,29.4,27.0,20,27,41,63.6,36.6,865,+9.1,9.9,429.9,9.2
told+journal,32,1,150,33.4,29.8,26.2,20,24,32,62.4,29.0,727,+6.4,3.2,436.8,10.3
told+journal,32,1,175,43.8,37.2,31.6,22,28,40,50.8,27.6,829,+6.5,6.9,513.8,9.6
told+journal,32,1,200,45.6,38.6,34.2,20,25,37,53.0,21.6,722,+9.0,4.2,552.1,9.5
told+journal,32,1,225,50.0,43.6,36.8,18,23,33,50.2,28.2,618,+7.1,2.5,613.8,9.1
told+journal,32,1,250,57.2,45.4,39.0,17,21,30,52.4,34.8,843,+8.9,5.9,648.3,8.6
told+journal,32,1,275,48.2,40.0,33.8,17,21,27,57.0,35.0,953,+11.0,5.1,561.6,9.4
told+journal,32,1,300,47.8,42.2,40.8,18,23,32,47.0,24.0,755,+12.1,3.2,635.0,8.5
told+journal,32,1,325,47.8,40.8,37.2,19,25,35,52.4,30.2,740,+8.6,5.6,583.1,8.8
told+journal,32,1,350,58.4,45.6,43.2,18,23,31,46.0,24.8,864,+11.5,4.6,689.6,7.9
told+journal,32,1,375,47.4,40.4,35.4,18,22,30,56.2,35.6,1039,+11.8,6.7,573.7,8.4
told+journal,32,1,400,61.0,49.4,45.0,20,25,31,44.0,25.2,906,+14.7,8.2,714.9,7.4
told+journal,32,1,425,54.4,44.0,40.8,18,24,31,52.8,32.0,983,+8.7,4.6,643.4,7.6
told+journal,32,1,450,49.6,40.2,34.6,17,21,28,57.0,42.4,961,+8.1,8.8,576.0,8.7
told+journal,32,1,475,49.0,41.0,37.0,19,24,32,55.0,35.0,1165,+13.5,6.5,584.3,7.9
told+journal,32,1,500,58.8,46.6,45.2,21,27,41,43.0,14.8,645,+9.4,7.9,699.5,8.0
told+journal,32,1,525,52.4,42.8,38.4,18,25,34,51.8,29.2,854,+6.5,9.0,619.3,8.7
told+journal,32,1,550,55.0,46.4,40.4,19,24,32,47.0,14.2,713,+5.2,6.5,657.6,8.9
told+journal,32,1,575,56.8,51.2,45.8,18,21,29,47.6,25.0,909,+10.3,7.0,717.8,7.3
told+journal,32,1,599,56.2,50.0,42.8,19,22,30,46.4,22.4,922,+10.7,4.1,688.4,8.0
told+journal,32,2,25,0.0,0.0,0.0,0,0,0,92.6,15.8,670,-0.1,62.4,27.6,14.4
told+journal,32,2,50,1.2,0.6,0.4,46,57,57,92.2,35.2,641,-1.6,25.3,50.3,13.7
told+journal,32,2,75,21.2,15.6,14.4,24,33,47,70.8,28.4,710,+5.8,34.8,265.7,12.0
told+journal,32,2,100,29.6,19.4,18.2,25,32,45,71.2,36.0,866,+4.1,5.7,309.6,10.0
told+journal,32,2,125,45.2,37.8,29.4,18,22,30,61.6,41.0,918,+5.9,5.6,506.6,8.7
told+journal,32,2,150,43.4,36.4,31.2,20,24,31,54.6,21.2,597,+6.9,5.1,522.7,9.5
told+journal,32,2,175,47.0,42.4,41.0,20,24,32,47.2,23.4,723,+12.7,3.2,631.3,8.4
told+journal,32,2,200,42.2,34.6,32.8,19,24,33,56.6,36.2,874,+9.4,3.5,526.8,9.1
told+journal,32,2,225,51.4,44.8,40.6,19,23,29,51.8,38.0,950,+12.1,1.0,640.2,7.8
told+journal,32,2,250,43.2,36.6,29.4,17,21,28,62.2,45.2,1319,+5.4,3.7,489.7,9.1
told+journal,32,2,275,52.6,41.4,35.8,18,23,32,47.8,23.0,769,+8.3,2.8,597.0,10.0
told+journal,32,2,300,51.6,45.6,41.6,17,21,28,47.6,32.4,763,+9.6,0.6,666.2,8.8
told+journal,32,2,325,45.4,36.4,31.8,18,23,34,54.6,34.6,837,+6.1,2.8,523.1,9.5
told+journal,32,2,350,55.4,49.2,38.8,16,21,29,51.0,26.0,785,+5.3,10.4,654.0,8.5
told+journal,32,2,375,50.2,44.8,38.2,17,20,26,53.2,33.4,765,+5.7,5.1,630.8,8.8
told+journal,32,2,400,49.4,42.6,39.0,18,21,29,52.6,36.0,756,+9.9,2.7,625.0,8.6
told+journal,32,2,425,52.0,42.4,40.0,17,21,30,49.8,35.6,912,+11.1,4.5,638.0,8.4
told+journal,32,2,450,54.4,49.2,43.8,16,20,28,47.0,36.4,832,+7.5,3.9,700.0,7.2
told+journal,32,2,475,60.6,55.4,51.0,17,20,28,38.2,22.6,875,+9.3,7.7,790.9,6.7
told+journal,32,2,500,51.2,46.0,41.8,20,24,30,41.8,23.0,571,+7.9,4.8,670.2,8.8
told+journal,32,2,525,46.2,36.8,30.2,18,22,28,59.8,42.4,795,+3.3,8.5,524.2,8.8
told+journal,32,2,550,49.8,44.0,38.2,17,21,27,51.2,32.2,776,+6.4,11.5,626.7,8.8
told+journal,32,2,575,52.8,44.0,41.4,17,20,26,52.6,41.4,1046,+12.5,5.6,654.3,7.5
told+journal,32,2,599,58.0,49.8,44.0,18,21,28,43.6,23.8,828,+9.3,8.8,709.7,7.9
told+journal,32,3,25,0.0,0.0,0.0,0,0,0,92.8,28.6,810,-1.4,13.7,32.3,14.0
told+journal,32,3,50,5.0,3.6,2.6,35,56,96,84.6,38.2,596,+1.0,23.4,76.0,13.2
told+journal,32,3,75,26.6,21.2,18.4,27,35,54,69.8,18.2,621,+2.2,6.3,317.8,11.7
told+journal,32,3,100,48.6,37.2,30.4,20,23,30,55.2,30.0,760,+8.2,14.0,531.7,9.9
told+journal,32,3,125,50.8,44.4,40.0,17,21,30,51.6,32.4,657,+8.9,7.1,648.8,8.0
told+journal,32,3,150,42.8,33.4,30.8,18,23,35,59.8,38.2,782,+9.6,4.0,507.9,9.2
told+journal,32,3,175,48.4,40.4,37.6,21,26,39,46.4,22.4,619,+10.1,3.7,597.5,8.8
told+journal,32,3,200,55.4,48.2,41.8,18,22,29,50.8,37.2,760,+6.9,2.5,674.3,7.9
told+journal,32,3,225,61.8,48.8,44.8,18,22,28,43.8,29.2,811,+11.9,2.1,723.9,7.4
told+journal,32,3,250,62.0,52.6,46.8,18,21,28,43.2,25.4,651,+10.2,2.0,756.8,7.3
told+journal,32,3,275,60.0,52.4,47.6,19,24,31,39.6,21.6,645,+13.2,1.7,753.8,7.5
told+journal,32,3,300,53.4,48.6,40.4,17,21,28,50.4,32.4,1017,+10.2,2.5,650.9,7.6
told+journal,32,3,325,57.8,49.0,45.0,19,24,31,42.6,20.4,634,+9.9,3.3,712.6,8.6
